32.77133784	-117.2609698	84	262.9	92.69	4.1111	175.59	-0.31
32.77133951	-117.2609171	86	264.5	91.13	4.111	175.63	-0.31
32.77134034	-117.2608587	92	265.3	90.37	4.1108	175.67	-0.31
32.77135534	-117.2607907	90	259.6	96.12	4.1115	175.72	-0.31
32.7713684	-117.2607304	90	259.2	96.56	4.112	175.76	-0.31
32.77137062	-117.2606687	91	262.4	93.41	4.1119	175.81	-0.31
32.77136673	-117.2606073	88	265.9	89.95	4.1115	175.85	-0.31
32.77136812	-117.2605512	90	265.4	90.49	4.1113	175.89	-0.31
32.77137229	-117.2604921	91	264.6	91.33	4.1114	175.93	-0.31
32.77137506	-117.2601929	95	268.2	87.94	4.1105	176.14	-0.31
32.77137173	-117.2601368	102	268	88.18	4.1101	176.18	-0.31
32.77137645	-117.2600643	104	265.9	90.33	4.1102	176.23	-0.31
32.77138562	-117.2600001	104	263.7	92.58	4.1105	176.28	-0.31
32.77139256	-117.2599401	108	263.1	93.22	4.1107	176.32	-0.31
32.77139145	-117.2598773	106	266	90.37	4.1105	176.37	-0.31
32.77138062	-117.2598265	103	271.1	85.3	4.1096	176.4	-0.31
32.77138145	-117.2597693	110	267.4	89.04	4.1095	176.44	-0.31
32.77139118	-117.2595632	113	267	89.59	4.1095	176.59	-0.31
32.77138645	-117.2594951	122	268.4	88.24	4.109	176.64	-0.31
32.77137784	-117.2594348	124	272	84.68	4.1083	176.68	-0.31
32.77137562	-117.2593715	122	270.3	86.42	4.108	176.72	-0.31
32.77137451	-117.2593109	123	270.2	86.57	4.1077	176.77	-0.31
32.7713709	-117.2592521	114	271.3	85.51	4.1074	176.81	-0.31
32.77137395	-117.2591884	109	267.8	89.05	4.1074	176.85	-0.31
32.77137645	-117.2591273	111	267.8	89.1	4.1073	176.9	-0.31
32.77137868	-117.2590643	113	266.7	90.24	4.1073	176.94	-0.31
32.7713859	-117.2589959	116	264.5	92.49	4.1076	176.99	-0.31
32.77138756	-117.2589315	117	266	91.04	4.1075	177.04	-0.31
32.77138729	-117.2588673	115	266.3	90.78	4.1073	177.08	-0.31
32.77138618	-117.2588015	114	267.1	90.03	4.1071	177.13	-0.31
32.77138229	-117.2587343	114	269	88.18	4.1067	177.18	-0.31
32.77138312	-117.2586762	117	267.4	89.82	4.1066	177.22	-0.31
32.77139034	-117.2586126	115	264.4	92.86	4.1069	177.26	-0.31
32.77139618	-117.2585484	113	264.2	93.11	4.1071	177.31	-0.31
32.77139618	-117.258489	120	265.4	91.95	4.1069	177.35	-0.31
32.77139784	-117.2584287	125	265.2	92.19	4.1069	177.39	-0.31
32.77139229	-117.2583629	128	269.1	88.34	4.1064	177.44	-0.31
32.77138034	-117.2583109	130	272.9	84.58	4.1056	177.48	-0.31
32.77138284	-117.2582496	131	268.2	89.32	4.1056	177.52	-0.31
